target,text
0,much eighth
0,cheer u tex mecaus u werebor yeah okden hunni r uin wk satsoundåõ likeyour havin gr8fun j keep updat countinlot lovem xxxxx
1,1 new messag pleas call 08718738034
0,huh earli ì dinner outsid izzit
0,take small dose tablet fever
0,cool tyler take gon na buy drop place later tonight total order quarter got enough
0,ive reach home n bath liao u call
0,oh great ill disturb talk
0,hey kate
0,noooooooo pleas last thing need stress life fair
0,moji inform save live thank
0,aiyo u alway c ex one dunno abt mei repli first time u repli fast lucki workin huh got bao ur sugardad ahge
0,she fine good hear dear happi new year oh
0,lol ok forgiven
0,dont know ask brother noth problem thing told
0,u get pic msg phone
0,ìï v fan
0,dunno close oredi ìï v fan
0,pa tell went bath
0,said text one time
0,easi mate guess quick drink bit ambiti
1,winner u special select 2 receiv 4 holiday flight inc speak live oper 2 claim 0871277810910pmin 18
0,ye glad made
0,mani day sinc
0,hey r ì still onlin ive finish format
1,u secret admir reveal think u r special call 09065174042 opt repli reveal stop 150 per msg recd cust care 07821230901
1,privat 2004 account statement 07742676969 show 786 unredeem bonu point claim call 08719180248 identifi code 45239 expir
1,cashbincouk get lot cash weekend wwwcashbincouk dear welcom weekend got biggest best ever cash give away
0,dear sirsalam alaikkumprid pleasur meet today tea shopw pleas send contact number qatarrakhesh indianpl save numberrespect regard
0,vikki come around lttimegt
0,n funni
0,hey u still gym
0,ujhhhhhhh comput ship address sandiago parantella lane wtf poop
1,simpson movi releas juli 2007 name band die start film agreen day bblue day cred day send b c
0,hi im relax time ever get 7am everi day parti good night get home tomorrow 5ish
0,castor need see someth
0,dip cell dead come u better respond els shall come back
0,nah dont think goe usf live around though
0,pleas leav topicsorri tell
1,1st wk free gr8 tone str8 2 u wk txt nokia 8007 classic nokia tone hit 8007 poli nokia150p poly200p 16
0,want final lunch today
0,greet consid excus
0,u 2
1,free msg singl find partner area 1000 real peopl wait chat nowsend chat 62220cncl send stopc per msg
0,hey want anyth buy
0,u r beauti girl ive ever seen u r babi come c common room
0,ask u knw nt may ur frnd classmat
0,im drive rain ill get caught e mrt station lor
0,shore takin bu
0,nope wait sch 4 daddi
0,love girl offic may wonder smile sore
0,plz note anyon call mobil co amp ask u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verifi cnn ibn
0,pl help tell sura im expect batteri hont pl send messag download movi thank
0,ah poor babyhop urfeel bettersn luv probthat overdos work hey go care spk 2 u sn lot lovejen xxx
0,hey late im amk need drink tea coffe
0,dude u knw also telugutht gudk gud nyt
1,hi sexychat girl wait text text great night chat send stop stop servic
0,number sir
0,haha awesom omw back
0,hiya sorri didnt hav signal havent seen heard neither unusu ill put case get sort hug snog
0,case wake wonder forgot take care someth grandma today done parad
0,plz tell an bslvyl sent via fullonsmscom
0,r home come within 5 min
0,doinghow
0,yup hey one day fri ask miwa jiayin take leav go karaok
0,hi babi ive got back work want see u allday hope didnt piss u phone today u give call xxx
0,hey free call
1,urgent mobil award bonu caller prize 020903 2nd attempt contact call 08718729755 box95qu
0,abeg make profit start use get sponsor next event
1,dear 0776xxxxxxx uve invit xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yr
0,offic na
0,mayb fat finger press button doesnt know
1,decemb mobil 11mth entitl updat latest colour camera mobil free call mobil updat co free 08002986906
0,ha wouldnt say didnt read anyth way u seem dont like 2 judgementali save friday pub
0,havent still waitin usual ìï come back sch oredi
0,dont think turn like randomlli within 5min open
0,hi di yiju meet 7 pm esaplanad tonight
0,hungri
0,that haf combin n c lor
0,everywher dirt floor window even shirt sometim open mouth come flow dream world without half chore time joy lot tv show ill see guess like thing must exist like rain hail mist time done becom one
0,imagin life without see fast u search medont worri lm alway disturb u goodnoon
1,today vodafon number end 0089mi last four digit select receiv award number match pleas call 09063442151 claim award
0,bill letter expect one orang bill may still say orang
0,ye pleas leav ltgt ltgt leav
0,im home love still awak love kiss
0,pure heart person wonder smile make even hisher enemi feel guilti enemi catch world smile goodmorn amp smiley sunday
0,ì noe ben go
0,uh head dont much left
0,wot u wan na missi
0,go write ccna exam week
0,co daddi arrang time c wat time fetch ì mah
0,room
0,buy
0,put parti 7 day week studi lightli think need draw custom checkbox know hardcor
0,safe trip nigeria wish happi soon compani share moment
0,love u 2 littl poci bell sorri love u
0,start search get job daysh great potenti talent
0,nothin come mind ìï help buy hanger lor ur laptop heavi
1,uniqu enough find 30th august wwwareyouuniquecouk
0,messagesom text miss sendernam miss number miss sentdat miss miss u lot that everyth miss sent via fullonsmscom
0,wont anyth de
0,ku also dont msg repli msg
0,gal n boy walk park galcan hold ur hand boyi u think would run away galno jst wana c feel walk heaven princegn
1,xclusiveclubsaisai 2morow 285 soire special zouk nichol parisfre rose 2 ladi info 0794674629107880867867
0,im glad follow dream
0,shit realli shock scari cant imagin second def night u think somewher could crash night save taxi
1,welcom pleas repli age gender begin eg 24m
0,tri figur im suppos see coupl differ peopl week said wed get togeth didnt set date
0,im work technic support voic processnetwork field
0,told dr appt next week think im gon na die told check noth worri didnt listen
0,ok lor soni ericsson salesman ask shuhui say quit gd 2 use consid
0,ju finish bath
1,free entri weekli comp send word win 80086 18 tc wwwtxttowincouk
0,haha leg neck kill amigo hope end night burn think could swing like hour
0,shoot im doc wait room
0,oh kim watch
0,small problem auctionpunj ask tiwari
0,sorri din lock keypad
0,u wan 2 haf lunch im da canteen
0,where boytoy miss happen
0,boy best get yo ass quick
0,dude im longer pisc im aquariu
0,
0,convey regard
0,would realli appreci call need someon talk
0,minimum walk 3mile day
0,lol that differ dont go tri find everi real life photo ever took
0,geeeee love much bare stand
0,plan
0,gr8 see messag r u leav congrat dear school wat r ur plan
0,come round
0,sit ard noth lor u leh busi w work
0,buy blackberri bold 2 torch buy new use let know plu say buy ltgt g wifi ipad say ltgt g
1,filthi stori girl wait
0,wen get spiritu deep that great
0,meant middl left right
1,txt call 86888 claim reward 3 hour talk time use phone subscribe6gbpmnth inc 3hr 16 stoptxtstop wwwgambtv
0,possess especi first offens
1,datingi two start sent text talk sport radio last week connect think coincid
0,kkim also finewhen complet cours
0,didnt get anyth da
0,scream mean shout
0,hello sort town alreadi dont rush home eat nacho let know eta
0,good afternoon love goe day sleep hope well boytoy think
0,cocksuck make feel better ipad worthless garbag novelti item feel bad even want one
1,latest news polic station toilet stolen cop noth go
0,keep safe need miss alreadi envi everyon see real life
1,tbspersolvo chase us sinc sept definit pay thank inform ignor kath manchest
0,love isnt decis feel could decid love life would much simpler less magic
0,love want flood pretti pussi cum
0,ye princess toledo
1,chanc realiti fantasi show call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call
0,fishrman woke earli mrng dark wait amp found sack ful stone strtd throwin thm in2 sea 2 pass time atlast ju 1stone sun rose amp found tht r nt stone diamond moraldont wake earli mrng good night
0,sound great im go sleep good night
0,aiyo u poor thing u dun wan 2 eat u bath alreadi
0,nonenowher ikno doesdiscountshitinnit
0,haha im dinner cousin
0,hi wk ok hol ye bit run forgot hairdress appoint four need get home n shower beforehand caus prob u ham
1,messag brought gmw ltd connect
0,good morn pooki pie lol hope didnt wake u
0,up 3day also ship compani take 2wk way usp take week get lag may bribe nipost get stuff
0,izzit still rain
0,come tomorrow di
0,marriag function
0,u laugh realli loud u talk spontan u dont care other feel u probabl dear amp best friend goodeven dear
0,ok u take shop u get paid
1,free game get rayman golf 4 free o2 game arcad 1st get ur game set repli post save activ8 press 0 key arcad termsappli
0,dizzamn aight ill ask suitem get back
0,sorri man stash ran dri last night cant pick sunday
0,ur paper today e morn aft
0,nvm take ur time
0,u find sitter kaitlyn sick slept day yesterday
0,lov line hurt truth
0,hi babe u r like bed im sorri tonight realli wan na see u tomorrow call 9 love xxx
0,still otsid leu come 2morrow maga
0,pleas charg mobil get morn
0,hey doc pl want get nice shirt hubbi nice fite one budget ltgt k help pl load card abi hwkeep post luv 2 mj
0,your gon na way specif
0,lol gon na last month cash left ltgt case collect week caus announc blog
0,haha friend tyler liter ask could get dubsack
1,hi 2night ur lucki night uve invit 2 xchat uk wildest chat txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yr
0,much blackberri bold2 nigeria
0,boy late 2 home father power frndship
0,thought didnt see
0,k sent
0,sorri got thing may pub later
0,luton 0125698789 ring ur around h
0,tiim dont let hug dont break tear
0,hi dear saw dear happi batteri low
0,ok lor thanx ìï school
0,nt drive even mani reason call bbdtht chikku hw abt dvg coldheard tht vinobanagar violenc hw conditionand hw ru problem
0,anyth lor juz us lor
1,someon contact date servic enter phone becausethey fanci find call landlin 09058098002 pobox1 w14rg 150p
0,howz person stori
0,ok omw castor
0,depend qualiti want type sent boy fade glori 6 want ralph mayb 2
0,super dagood replac murali
0,think go finn come
0,didnt tell thatnow im think plu he go stop run
0,like hotel dusk game think solv puzzl area thing
1,freemsg havent repli text im randi sexi femal live local luv hear u netcollex ltd 08700621170150p per msg repli stop end
0,santha num corrct dane
0,tri make anoth butt
0,say slowli godi love amp need youclean heart bloodsend ten special peopl amp u c miracl tomorrow itplspl
1,88800 89034 premium phone servic call 08718711108
0,much gave morn
0,er yep sure prop
0,simpl arithmet percentag
0,scienc tell chocol melt sunlight pleas dont walk sunlight bcozi dont want loss sweet friend
0,ok help ask she work tmr
0,finish eat got u plate leftov time
0,neva mind ok
0,sent maga money yesterday oh
0,carri disturb
0,hamster dead hey tmr meet 1pm orchard mrt
0,2 student solv cat question xam 532 ltgt 924 ltgt 863 ltgt 725 tell answer u r brilliant1thingi got answr
1,urgent mobil number bonu caller prize 100603 2nd attempt reach call 09066368753 asap box 97n7qp 150ppm
0,know god creat gap finger one made come amp fill gap hold hand love
0,im nt goin got somethin unless meetin 4 dinner lor haha wonder go ti time
0,ok
0,anyth lor go go lor
0,peopl tour thought sofa thing sent curiou sugar
0,account refil success inr ltdecimalgt keralacircl prepaid account balanc rs ltdecimalgt transact id kr ltgt
0,im seriou money base
0,match startedindia ltgt 2
1,hi mandi sullivan call hotmix fmyou chosen receiv easter prize drawpleas telephon 09041940223 claim 290305 prize transfer someon els
0,kind took garag centr part exhaust need replac part order n take fix tomo morn
0,test earlier appreci call tomorrow
0,aight text tonight well see what
0,k im leav soon littl 9
0,night end anoth day morn come special way may smile like sunni ray leav worri blue blue bay gud mrng
0,stop stori ive told ive return he say order
0,bought test yesterday someth let know exact day u ovulatewhen get 2u 2 3wk pl pl dont fret know u r worri pl relax also anyth ur past histori u need tell
0,think see tomo
0,specialis work slave labor look month sha co shakara 4 beggar
0,mum ask ì buy food home
0,reassur crazi world
0,id onluy matter get offcampu
1,winner special select receiv cash award speak live oper claim call 087147123779am7pm cost 10p
0,shit wasnt surpris went spent even french guy met town fool around bit didnt let fuck
0,lunch come quickli open door
0,right meanwhil how project twin comin
0,hey babe saw came onlin second disappear happen
0,call tell infront call
0,made payment dont much sorri would want fedex way
1,chosen receiv award pl call claim number 09066364311 collect award select receiv valu mobil custom
0,would smoke help us work difficult time
0,ee msg na poortiyagi odalebeku hanumanji 7 name 1hanuman 2bajarangabali 3maruti 4pavanaputra 5sankatmochan 6ramaduth 7mahav ee 7 name ltgt janarig ivatt kalisidar next saturday olag ondu good news keluviri maretar ind 1 dodda problum nalli siguviri idu matra ltgt true dont neglet
